11.10,8.20,8.10,9.70,47.00,1.73
9.10,9.70,8.67,9.13,50.57,-4.54
9.17,9.93,9.40,8.43,51.31,-0.83
8.33,11.53,8.67,8.43,48.59,0.09
8.47,11.73,8.27,8.43,46.99,0.55
1.50,2.97,1.43,2.47,84.82,-0.97
7.20,8.77,10.13,11.77,47.13,1.17
8.67,10.40,9.80,9.97,46.90,1.10
10.37,6.77,10.37,8.53,50.67,1.20
8.80,9.97,9.27,9.77,49.37,1.50
1.37,1.93,2.33,1.90,86.07,-5.33
8.60,8.70,11.03,9.37,48.23,0.93
9.30,9.80,8.57,8.83,50.24,-2.15
1.43,2.30,1.73,2.37,85.23,-1.60
9.07,8.83,10.80,9.93,48.72,-2.68
2.40,4.37,4.30,3.50,77.91,-3.06
9.97,10.17,9.63,8.50,48.75,3.73
9.77,9.27,9.20,11.27,49.65,1.67
11.80,9.17,7.60,10.73,47.08,-2.98
8.97,9.83,11.47,7.27,51.12,1.43
6.23,6.73,8.63,9.87,57.21,-3.52
6.67,4.97,4.50,6.77,66.19,-0.82
1.50,2.53,3.13,2.17,84.02,-0.91
9.93,12.83,7.90,7.67,48.95,-0.27
5.67,4.47,5.50,5.37,69.45,-2.69
8.47,10.30,9.63,10.60,48.65,-1.47
10.20,9.30,7.53,8.50,50.53,-3.20
10.87,6.93,10.50,7.17,48.42,-8.33
9.73,7.77,11.03,10.50,48.23,1.99
7.60,9.47,7.17,13.60,48.40,-11.40
7.97,7.07,7.70,6.17,57.55,-1.96
6.90,8.83,10.20,8.80,50.54,4.26
9.93,9.87,7.63,9.83,50.22,-1.55
9.03,7.77,9.93,10.67,51.05,-9.58
9.37,10.87,10.60,8.87,47.99,1.56
6.87,10.77,9.47,10.27,47.70,-2.11
6.67,8.77,9.93,9.73,49.52,-0.84
7.83,9.57,9.70,8.73,47.89,0.17
