8.10,10.50,8.40,10.57,49.77,-1.64
0.37,0.93,0.87,0.97,93.54,1.29
8.57,8.53,11.00,8.20,48.03,-4.14
10.57,8.67,10.00,8.30,47.28,1.80
1.57,3.17,2.77,2.83,82.84,-1.23
9.67,8.80,10.70,9.00,48.63,-1.70
8.33,9.73,12.50,8.40,47.87,-5.06
9.13,9.87,7.23,10.47,49.58,-4.43
9.77,11.07,10.60,7.77,48.36,-1.09
8.33,12.03,6.97,8.70,47.71,0.65
7.50,11.27,11.87,8.63,46.68,-0.43
10.27,8.90,9.70,8.70,48.04,-1.80
9.00,10.73,8.60,8.93,48.26,-4.91
7.93,10.97,7.83,9.80,48.33,3.00
9.40,10.40,10.93,8.70,47.22,1.01
8.87,9.23,9.53,12.20,48.36,2.67
6.37,8.60,9.90,13.43,47.44,-4.27
4.77,7.27,4.87,6.67,65.59,-4.66
7.30,8.43,10.27,10.53,53.06,-2.61
11.47,10.43,8.53,11.13,47.13,0.49
9.70,6.67,10.53,10.17,47.72,3.56
11.90,11.00,7.60,9.17,49.06,0.45
0.63,1.33,0.97,1.27,90.70,1.32
8.87,10.77,10.23,9.30,48.51,-2.92
10.20,10.07,11.47,7.73,49.48,-2.43
8.87,12.00,11.27,9.43,48.05,-0.91
7.40,12.87,9.77,8.37,47.49,2.45
8.27,9.27,10.83,9.13,48.45,3.26
7.37,10.47,10.03,8.00,50.66,-7.92
6.43,10.30,7.73,6.33,57.45,-4.94
1.33,1.67,2.63,2.33,85.98,-11.00
8.80,10.33,6.90,11.87,47.79,-3.07
5.50,6.50,6.17,4.80,66.92,1.02
8.90,8.67,14.77,7.50,46.99,-1.07
9.07,10.47,9.13,9.97,49.54,-2.56
7.83,9.77,11.53,8.13,48.93,-3.12
5.33,4.90,7.80,6.50,65.44,0.35
6.40,11.73,9.87,11.37,47.02,0.81
0.97,1.30,1.27,1.10,90.39,-0.01
8.93,8.33,10.87,8.90,48.46,-0.75
1.83,2.67,1.93,1.80,85.31,1.28
