5.63,6.17,6.97,7.90,60.82,0.22
8.27,9.23,9.30,9.93,48.99,-4.31
6.63,10.23,9.47,9.63,50.60,-0.39
9.77,9.83,10.47,8.33,47.66,-2.69
7.77,10.17,10.70,8.33,50.00,-6.03
8.77,8.47,10.17,11.63,46.45,-7.78
5.73,7.30,11.57,13.27,48.48,-3.49
10.10,8.53,11.60,9.47,47.88,0.52
8.63,9.47,12.97,9.57,46.86,-5.15
5.67,11.37,11.40,7.90,48.32,1.46
8.53,11.20,10.03,10.80,47.11,2.20
10.60,10.47,8.50,8.23,47.42,0.27
7.63,9.93,7.53,13.23,49.20,-3.65
10.37,8.97,9.37,9.07,49.53,-0.84
1.27,1.97,1.47,2.03,86.92,0.26
10.47,9.87,8.33,10.20,49.45,1.96
8.90,10.67,8.80,9.10,48.15,0.43
9.10,5.27,9.50,9.27,50.00,0.95
7.87,9.60,15.00,7.77,47.10,-0.77
8.27,10.97,9.23,9.43,49.47,0.23
9.03,9.50,9.37,10.77,47.70,-2.75
1.83,3.57,4.07,4.00,78.30,-3.68
10.07,11.30,7.30,7.10,49.73,-2.35
6.97,12.70,10.93,9.40,47.83,-4.06
7.13,11.00,10.23,11.93,48.29,-2.82
9.07,10.30,9.33,8.03,47.91,-6.87
7.43,10.90,10.63,8.77,47.76,-2.06
0.17,0.50,0.40,0.63,95.25,-8.83
9.47,8.83,11.10,10.73,48.02,-0.67
7.83,8.70,10.13,11.27,48.64,0.21
5.53,7.63,6.13,6.90,62.08,-8.38
7.90,13.30,8.00,9.73,47.36,3.48
7.30,9.90,8.20,12.17,49.30,-5.12
2.63,4.20,3.90,3.17,78.77,1.36
8.03,11.93,8.50,10.57,48.42,0.33
9.40,11.80,9.13,9.07,47.32,1.36
8.47,11.53,7.03,10.27,49.17,1.14
11.87,8.20,8.33,10.77,45.92,-2.51
5.23,5.30,9.63,5.03,64.31,3.12
7.47,7.67,9.90,11.27,49.42,-2.29
6.70,9.47,11.70,12.73,46.78,1.58
7.63,10.37,10.50,10.43,50.00,-0.16
9.67,10.20,8.07,8.17,51.06,3.80
1.43,3.00,2.53,3.00,83.21,-3.04
9.13,9.97,7.40,8.13,48.64,-6.31
4.50,7.47,7.07,8.03,61.05,-3.86
9.40,9.17,10.87,10.10,47.58,-6.34
0.50,0.60,1.03,0.70,91.86,2.17
8.93,9.43,9.13,10.53,48.81,0.29
8.13,9.93,10.07,9.00,49.21,2.21
8.27,8.77,10.50,8.13,51.04,3.59
0.23,0.27,0.43,0.37,95.54,-4.69
9.77,8.87,10.87,8.90,47.48,-0.81
11.87,10.20,10.47,8.83,47.30,-2.06
9.93,7.83,8.80,7.73,50.40,2.11
6.97,8.97,10.00,9.03,49.24,2.05
7.90,10.70,9.97,9.80,48.42,-7.34
6.13,7.40,8.30,7.20,59.82,-0.63
8.27,8.17,8.47,11.43,49.54,-2.28
8.13,10.07,9.63,9.17,49.58,0.55
6.53,9.43,6.97,6.90,61.70,2.50
9.60,9.47,9.63,9.00,48.28,-2.50
10.83,9.13,9.57,9.63,48.08,-0.84
8.93,8.57,9.67,11.37,47.24,-1.24
9.67,12.10,7.83,8.20,46.81,-1.03
8.73,12.17,10.23,8.97,47.62,-1.42
11.13,10.50,9.93,7.93,47.14,0.45
11.17,9.83,8.67,9.93,47.04,2.35
7.67,6.50,12.17,10.57,49.08,-2.87
8.57,13.20,7.97,9.57,48.85,-4.07
8.07,10.60,9.70,11.33,48.76,3.16
3.83,6.47,5.53,4.90,68.91,1.28
8.00,8.30,11.50,9.67,49.11,-1.43
9.57,11.23,10.10,8.63,47.52,1.67
8.93,10.07,10.30,10.40,48.50,-5.33
5.60,5.87,6.23,5.17,65.73,1.73
8.87,10.27,7.83,9.87,49.36,2.77
6.87,10.40,9.40,12.47,47.34,-1.60
9.00,9.90,10.23,9.60,48.76,1.37
10.10,7.93,8.37,9.77,46.84,3.10
7.17,9.60,6.83,13.00,48.01,-0.99
8.07,8.90,10.40,7.63,48.54,1.64
2.73,3.77,3.27,3.10,79.79,-3.09
12.07,12.83,8.13,6.07,46.79,2.57
8.07,9.27,8.53,12.10,46.93,0.60
9.33,11.10,9.93,8.17,48.79,-1.73
9.13,11.53,10.47,8.40,47.08,-6.31
0.80,1.30,1.10,1.27,90.61,-1.14
0.73,1.17,0.73,0.70,92.75,0.16
8.90,10.33,9.67,8.53,48.33,-3.12
11.63,8.87,9.67,10.00,46.67,0.41
9.30,11.07,9.07,11.20,47.66,-1.16
8.00,11.27,9.07,8.40,49.56,-5.02
13.37,8.43,11.10,7.47,47.15,-3.25
8.07,10.80,8.50,7.47,52.98,-1.60
2.83,3.40,3.43,3.83,79.71,-2.65
